"Tube_ID","Fire.Interval","Fire.Severity","Site","Transect","Location","Ortho_P_mg_kg","Nitrate_mg_kg","Ammonia_mg_kg","pH","log10_biomass_day","perc_myco_host_freq","C_N","C_P","N_P","Carb_Hyph","Nitrog_Hyph","Phos_Hyph","Longitude","Latitude","ITSall_OTUb_8077","ITSall_OTUa_5969","ITSall_OTUa_2413","ITSall_OTUa_13","ITSall_OTUa_2741","ITSall_OTUj_8414","ITSall_OTUc_1349","ITSall_OTUj_28185","ITSall_OTUa_151","ITSall_OTUa_1173","ITSall_OTUd_1875","ITSall_OTUj_1017","ITSall_OTUj_19960","ITSall_OTUd_3001","ITSall_OTUa_9472","ITSall_OTUa_1237","ITSall_OTUj_14242","ITSall_OTUa_6956","ITSall_OTUb_427","ITSall_OTUj_18564","ITSall_OTUb_49","ITSall_OTUb_2441","ITSall_OTUj_8801","ITSall_OTUj_1415","ITSall_OTUj_14066","ITSall_OTUa_255","ITSall_OTUj_2249","ITSall_OTUj_215","ITSall_OTUj_12319","ITSall_OTUj_12430","ITSall_OTUa_3114","ITSall_OTUj_8538","ITSall_OTUj_549","ITSall_OTUj_27906","ITSall_OTUj_20223","ITSall_OTUc_1019","ITSall_OTUn_8735","ITSall_OTUj_12577","ITSall_OTUj_28171","ITSall_OTUm_5129","ITSall_OTUa_306","ITSall_OTUb_8161","ITSall_OTUa_1907","ITSall_OTUj_10663","ITSall_OTUb_3024","ITSall_OTUj_14184","ITSall_OTUj_10443","ITSall_OTUa_586","ITSall_OTUa_1517","ITSall_OTUa_90","ITSall_OTUa_8584","ITSall_OTUe_2810","ITSall_OTUj_3346","ITSall_OTUc_407","ITSall_OTUj_119","ITSall_OTUn_12188","ITSall_OTUa_515","ITSall_OTUb_5056","ITSall_OTUf_540","ITSall_OTUa_3548","ITSall_OTUa_797","ITSall_OTUa_720","ITSall_OTUj_6306","ITSall_OTUm_8394","ITSall_OTUj_593","ITSall_OTUj_19366","ITSall_OTUj_11014","ITSall_OTUe_4361","ITSall_OTUa_9461","ITSall_OTUj_28125","ITSall_OTUm_1894","ITSall_OTUg_230","ITSall_OTUf_542","ITSall_OTUj_240","ITSall_OTUa_4352","ITSall_OTUb_26","ITSall_OTUb_7159","ITSall_OTUj_272","ITSall_OTUj_685","ITSall_OTUn_605","ITSall_OTUj_330","ITSall_OTUa_242","ITSall_OTUj_2527","ITSall_OTUm_6301","ITSall_OTUa_1016","ITSall_OTUj_175","ITSall_OTUa_8076","ITSall_OTUa_3174","ITSall_OTUj_65","ITSall_OTUj_931","ITSall_OTUm_1869","ITSall_OTUa_581","ITSall_OTUa_1255","ITSall_OTUj_8021","ITSall_OTUj_548","ITSall_OTUd_3965","ITSall_OTUj_26487","ITSall_OTUe_4441","ITSall_OTUa_762","ITSall_OTUj_644","ITSall_OTUj_286","ITSall_OTUj_26677","ITSall_OTUa_9626","ITSall_OTUa_9138","ITSall_OTUj_13635","ITSall_OTUj_17844","ITSall_OTUj_177","ITSall_OTUn_3643","ITSall_OTUm_14563","ITSall_OTUa_32","ITSall_OTUa_6712","ITSall_OTUj_9095","ITSall_OTUj_6757","ITSall_OTUj_28202","ITSall_OTUa_994","ITSall_OTUj_464","ITSall_OTUa_4555","ITSall_OTUm_386","ITSall_OTUn_12223","ITSall_OTUj_20919","ITSall_OTUj_362","ITSall_OTUj_14517","ITSall_OTUj_1545","ITSall_OTUm_39","ITSall_OTUa_2566","ITSall_OTUj_28458","ITSall_OTUa_2155","ITSall_OTUa_199","ITSall_OTUm_172","ITSall_OTUn_2565","ITSall_OTUj_11060","ITSall_OTUb_8759","ITSall_OTUb_3146","ITSall_OTUb_2058","ITSall_OTUc_2427","ITSall_OTUm_451","ITSall_OTUn_4434","ITSall_OTUa_7612","ITSall_OTUj_403","ITSall_OTUj_14951","ITSall_OTUj_1429","ITSall_OTUa_7420","ITSall_OTUm_26","ITSall_OTUm_139","ITSall_OTUm_140","ITSall_OTUa_114","ITSall_OTUm_355","ITSall_OTUj_5345","ITSall_OTUj_1470","ITSall_OTUm_12861","ITSall_OTUc_1846","ITSall_OTUj_1399","ITSall_OTUj_150","ITSall_OTUm_603","ITSall_OTUj_935","ITSall_OTUj_74","ITSall_OTUm_111","ITSall_OTUn_6179","ITSall_OTUn_316","ITSall_OTUn_4986","ITSall_OTUn_8748","ITSall_OTUn_8899","ITSall_OTUn_10605"
"55","Long","Low",8,1,33,0.0315994516990116,0.00909025322848279,0.00909025322848279,5.48,-1.92581378573315,0.715151515151515,17.4826592901475,1134.28318152932,64.8804717122502,45.300884198895,2.59118955801105,0.0399378964059197,150.32069,-33.65039,0,0,0,0,14,15,18,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","Long","Low",8,1,47,0.056768065136266,0.00949903878774172,0.00949903878774172,5.51,-1.87491220739215,0.715151515151515,17.4826592901475,1134.28318152932,64.8804717122502,45.300884198895,2.59118955801105,0.0399378964059197,150.32069,-33.65039,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","Long","Low",8,2,3,0.0633191100274307,0.0192014629686071,0.401573453215483,5.25,-2.37581759013276,0.769230769230769,9.78002361237615,NA,NA,46.1368429946524,4.71745721925134,NA,150.32069,-33.65039,24,0,0,0,18,0,63,0,0,0,0,0,0,0,122,0,0,0,0,32,56,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,74,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","Long","Low",8,2,16,0.0284869757990024,0.0086181415111768,0.480703861075189,5.21,-2.1672806545655,0.769230769230769,9.78002361237615,NA,NA,46.1368429946524,4.71745721925134,NA,150.32069,-33.65039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,35497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","Long","Low",8,2,33,0.0313311688311688,0.00227272727272727,0.00909090909090909,5.17,-2.17390570020488,0.769230769230769,9.78002361237615,NA,NA,46.1368429946524,4.71745721925134,NA,150.32069,-33.65039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,0,0,0,0,0,0,0,0,0,0
"71","Long","Low",8,2,47,0.0530502978659226,0.0190030917728678,0.366431641655984,5.25,-2.84351312025231,0.769230769230769,9.78002361237615,NA,NA,46.1368429946524,4.71745721925134,NA,150.32069,-33.65039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","Short","High",10,1,3,0.0287490855888808,0.00921726408193124,0.198856986100951,5.17,-2.50246746054908,0.726027397260274,12.4465071598774,NA,NA,44.9555159462617,3.61189813084112,NA,150.40622,-33.48607,15,0,0,2891,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
"40","Short","High",10,1,16,0.0378458133530063,0.0778218369605312,0.578559572113611,5.27,-2.17648254517771,0.726027397260274,12.4465071598774,NA,NA,44.9555159462617,3.61189813084112,NA,150.40622,-33.48607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","Short","High",10,1,33,0.0321257258268114,0.029916687705125,0.0162837667255743,4.89,-2.20678147303419,0.726027397260274,12.4465071598774,NA,NA,44.9555159462617,3.61189813084112,NA,150.40622,-33.48607,0,0,0,3638,41,0,18,0,0,0,0,0,0,0,0,0,0,0,0,53,12,0,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,196,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1099,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","Short","High",10,1,47,0.0309497206703911,0.00756983240223464,0.00533519553072626,5.42,-2.3802018141923,0.726027397260274,12.4465071598774,NA,NA,44.9555159462617,3.61189813084112,NA,150.40622,-33.48607,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","Short","High",10,2,3,0.0315755325667736,0.00908337238222254,0.0625563205132826,4.77,-2.22002304456085,0.740932642487047,13.3261566467637,2231.99430639567,167.489724573942,48.5355832892999,3.64212912813739,0.0217453884851873,150.40622,-33.48607,0,0,0,700,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","Short","High",10,2,16,0.0217839008628342,0.128093597983169,0.332670525157121,5.23,-2.05878932298015,0.740932642487047,13.3261566467637,2231.99430639567,167.489724573942,48.5355832892999,3.64212912813739,0.0217453884851873,150.40622,-33.48607,0,0,66,3684,60,110,0,0,0,12,29,0,0,0,0,0,0,20,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","Short","High",10,2,33,0.0371756031682301,0.0321385553162755,0.438579041500894,5.42,-1.74613408356093,0.740932642487047,13.3261566467637,2231.99430639567,167.489724573942,48.5355832892999,3.64212912813739,0.0217453884851873,150.40622,-33.48607,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","Short","High",10,2,47,0.0589241476937596,0.00990916597853014,0.220744367111006,5.31,-2.34262216740975,0.740932642487047,13.3261566467637,2231.99430639567,167.489724573942,48.5355832892999,3.64212912813739,0.0217453884851873,150.40622,-33.48607,0,0,0,0,0,39,0,0,0,38,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31276,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
"90","Short","High",11,1,3,0.0378779668364582,0.00566272894765363,0.00910371735125176,5.23,-1.52577721768883,0.73125,11.7081452593049,17072486.239556,1458171.71391753,49.1687603699212,4.19953453608248,2.88e-06,150.35631,-33.51962,0,0,0,41,43,0,21,0,0,0,63,0,0,0,0,0,0,0,0,0,69,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43564,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","Short","High",11,1,16,0.019586845377919,0.0174105292248169,0.174623462760813,5.09,-1.90784910637668,0.73125,11.7081452593049,17072486.239556,1458171.71391753,49.1687603699212,4.19953453608248,2.88e-06,150.35631,-33.51962,0,0,0,11,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","Short","High",11,1,33,0.0350456875417874,0.00415088032092712,0.0969188767550702,5.01,-2.40035159477805,0.73125,11.7081452593049,17072486.239556,1458171.71391753,49.1687603699212,4.19953453608248,2.88e-06,150.35631,-33.51962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","Short","High",11,1,47,0.0135301575801485,0.00912878101793154,0.00260822314798044,5.21,-2.4294684432469,0.73125,11.7081452593049,17072486.239556,1458171.71391753,49.1687603699212,4.19953453608248,2.88e-06,150.35631,-33.51962,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","Short","High",11,2,3,0.0312551678518274,0.0104183892839424,0.0404022655862411,5.04,-1.97826822858606,0.66044776119403,13.4713907741128,NA,NA,41.3928002268977,3.07264490511551,NA,150.35631,-33.51962,0,0,12,12,135,0,217,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","Short","High",11,2,16,0.00757368995633188,0.17127797489083,0.037049672489083,5.59,-1.90183561988397,0.66044776119403,13.4713907741128,NA,NA,41.3928002268977,3.07264490511551,NA,150.35631,-33.51962,0,0,0,0,15,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","Short","High",11,2,33,0.030734550252914,0.00923685946778095,0.193341763800308,5.14,-2.34257829586305,0.66044776119403,13.4713907741128,NA,NA,41.3928002268977,3.07264490511551,NA,150.35631,-33.51962,0,0,12,12,135,0,217,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","Short","High",11,2,47,0.00698656845753899,0.00909878682842288,0.00909878682842288,5.04,-2.51289152526201,0.66044776119403,13.4713907741128,NA,NA,41.3928002268977,3.07264490511551,NA,150.35631,-33.51962,0,0,29,0,0,0,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","Long","High",12,1,3,0.0559381044487427,0.00974854932301741,0.00974854932301741,4.52,-1.95089416120239,0.709677419354839,16.4267412287882,NA,NA,44.1698250521921,2.68889759916493,NA,150.56587,-33.52589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","Long","High",12,1,16,0.0259497369959088,0.00981881940385739,0.053156049094097,5.45,-2.86119984331714,0.709677419354839,16.4267412287882,NA,NA,44.1698250521921,2.68889759916493,NA,150.56587,-33.52589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","Long","High",12,1,33,0.056816220880069,0.0454270923209664,0.367234685073339,5.31,-2.57336513704083,0.709677419354839,16.4267412287882,NA,NA,44.1698250521921,2.68889759916493,NA,150.56587,-33.52589,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
